id,stcnttr,name,addr,level,dist,score
Census Tract 1220,Census Tract 1220,San Rafael High School,"150 Third Street, San Rafael, CA 94901",9-12,2.43 miles,5
Census Tract 1220,Census Tract 1220,Madrone High Continuation School,"185 Mission Ave, San Rafael, CA 94901",9-12,2.57 miles,Compare
Census Tract 1220,Census Tract 1220,Tamalpais High School,"700 Miller Avenue, Mill Valley, CA 94941",9-12,4.02 miles,9
Census Tract 123.01,Census Tract 123.01,San Francisco County Rop School,"750 25th Avenue, San Francisco, CA 94121",10-12,0.74 miles,Compare
Census Tract 123.01,Census Tract 123.01,S.F. County Civic Center Secondary,"727 Golden Gate Avenue, San Francisco, CA 94102",6-12,0.79 miles,Compare
Census Tract 123.01,Census Tract 123.01,Galileo High School,"1150 Francisco Street, San Francisco, CA 94109",9-12,1.44 miles,8
Census Tract 123.01,Census Tract 123.01,Wells (Ida B.) High School,"1099 Hayes Street, San Francisco, CA 94117",9-12,1.5 miles,Compare
Census Tract 123.01,Census Tract 123.01,International Studies Academy,"655 De Haro Street, San Francisco, CA 94107",9-12,1.75 miles,4
Census Tract 123.01,Census Tract 123.01,Downtown High School,"693 Vermont Street, San Francisco, CA 94107",9-12,1.76 miles,Compare
Census Tract 123.01,Census Tract 123.01,O'connell (John) High School,"2355 Folsom Street, San Francisco, CA 94110",9-12,1.83 miles,3
Census Tract 123.01,Census Tract 123.01,Mission High School,"3750 18th Street, San Francisco, CA 94114",9-12,1.93 miles,5
Census Tract 123.01,Census Tract 123.01,S.F. International High School,"1050 York Street, San Francisco, CA 94110",9-12,1.93 miles,3
Census Tract 123.01,Census Tract 123.01,Wallenberg (Raoul) Traditional High School,"40 Vega Street, San Francisco, CA 94115",9-12,1.98 miles,8
Census Tract 123.01,Census Tract 123.01,S.F. County Opportunity (Hilltop) School,"1325 Florida St, San Francisco, CA 94110",6-12,2.43 miles,Compare
Census Tract 123.01,Census Tract 123.01,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,3.51 miles,4
Census Tract 123.01,Census Tract 123.01,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.","555 Portola Drive, San Francisco, CA 94131",9-12,3.52 miles,10
Census Tract 123.01,Census Tract 123.01,Academy Of Arts And Sciences,"555 Portola Drive, San Francisco, CA 94131",9-12,3.52 miles,5
Census Tract 123.01,Census Tract 123.01,S.F. County Special Education School,"750 25th Ave, San Francisco, CA 94121",K-12,4.12 miles,Compare
Census Tract 123.01,Census Tract 123.01,Washington (George) High School,"600 32nd Avenue, San Francisco, CA 94121",9-12,4.52 miles,8
Census Tract 123.01,Census Tract 123.01,Burton (Phillip And Sala) Academic High School,"400 Mansell Street, San Francisco, CA 94134",9-12,4.53 miles,5
Census Tract 123.01,Census Tract 123.01,Jordan (June) School For Equity,"325 La Grande Avenue, San Francisco, CA 94112",9-12,4.64 miles,3
Census Tract 123.01,Census Tract 123.01,Gateway To College,"50 Phelan Avenue Science Hall, Room 127, San Francisco, CA 94112",9-12,4.7 miles,Compare
Census Tract 123.01,Census Tract 123.01,Balboa High School,"1000 Cayuga Avenue, San Francisco, CA 94112",9-12,4.71 miles,7
Census Tract 123.01,Census Tract 123.01,Lincoln (Abraham) High School,"2162 24th Avenue, San Francisco, CA 94116",9-12,4.72 miles,8
Census Tract 123.02,Census Tract 123.02,S.F. County Civic Center Secondary,"727 Golden Gate Avenue, San Francisco, CA 94102",6-12,0.76 miles,Compare
Census Tract 123.02,Census Tract 123.02,San Francisco County Rop School,"750 25th Avenue, San Francisco, CA 94121",10-12,0.85 miles,Compare
Census Tract 123.02,Census Tract 123.02,Galileo High School,"1150 Francisco Street, San Francisco, CA 94109",9-12,1.32 miles,8
Census Tract 123.02,Census Tract 123.02,Wells (Ida B.) High School,"1099 Hayes Street, San Francisco, CA 94117",9-12,1.47 miles,Compare
Census Tract 123.02,Census Tract 123.02,Downtown High School,"693 Vermont Street, San Francisco, CA 94107",9-12,1.86 miles,Compare
Census Tract 123.02,Census Tract 123.02,International Studies Academy,"655 De Haro Street, San Francisco, CA 94107",9-12,1.86 miles,4
Census Tract 123.02,Census Tract 123.02,O'connell (John) High School,"2355 Folsom Street, San Francisco, CA 94110",9-12,1.91 miles,3
Census Tract 123.02,Census Tract 123.02,Wallenberg (Raoul) Traditional High School,"40 Vega Street, San Francisco, CA 94115",9-12,1.91 miles,8
Census Tract 123.02,Census Tract 123.02,Mission High School,"3750 18th Street, San Francisco, CA 94114",9-12,1.96 miles,5
Census Tract 123.02,Census Tract 123.02,S.F. International High School,"1050 York Street, San Francisco, CA 94110",9-12,1.96 miles,3
Census Tract 123.02,Census Tract 123.02,S.F. County Opportunity (Hilltop) School,"1325 Florida St, San Francisco, CA 94110",6-12,2.52 miles,Compare
Census Tract 123.02,Census Tract 123.02,"Asawa (Ruth) San Francisco School Of The Arts, A Public School.","555 Portola Drive, San Francisco, CA 94131",9-12,3.53 miles,10
Census Tract 123.02,Census Tract 123.02,Academy Of Arts And Sciences,"555 Portola Drive, San Francisco, CA 94131",9-12,3.53 miles,5
Census Tract 123.02,Census Tract 123.02,Marshall (Thurgood) High School,"45 Conkling Street, San Francisco, CA, San Francisco, CA 94124",9-12,3.61 miles,4
Census Tract 123.02,Census Tract 123.02,S.F. County Special Education School,"750 25th Ave, San Francisco, CA 94121",K-12,4.05 miles,Compare
Census Tract 123.02,Census Tract 123.02,Washington (George) High School,"600 32nd Avenue, San Francisco, CA 94121",9-12,4.44 miles,8
Census Tract 123.02,Census Tract 123.02,Burton (Phillip And Sala) Academic High School,"400 Mansell Street, San Francisco, CA 94134",9-12,4.62 miles,5
Census Tract 123.02,Census Tract 123.02,Lincoln (Abraham) High School,"2162 24th Avenue, San Francisco, CA 94116",9-12,4.7 miles,8
Census Tract 123.02,Census Tract 123.02,Jordan (June) School For Equity,"325 La Grande Avenue, San Francisco, CA 94112",9-12,4.71 miles,3
Census Tract 123.02,Census Tract 123.02,Gateway To College,"50 Phelan Avenue Science Hall, Room 127, San Francisco, CA 94112",9-12,4.75 miles,Compare
Census Tract 123.02,Census Tract 123.02,Balboa High School,"1000 Cayuga Avenue, San Francisco, CA 94112",9-12,4.76 miles,7
Census Tract 1230,Census Tract 1230,Tamalpais High School,"700 Miller Avenue, Mill Valley, CA 94941",9-12,3.49 miles,9
Census Tract 124.02,Census Tract 124.02,NoSuchElementException,0,0,0,0
Census Tract 1241,Census Tract 1241,NoSuchElementException,0,0,0,0
Census Tract 1242,Census Tract 1242,NoSuchElementException,0,0,0,0
Census Tract 125.01,Census Tract 125.01,NoSuchElementException,0,0,0,0
Census Tract 125.02,Census Tract 125.02,NoSuchElementException,0,0,0,0
Census Tract 1250,Census Tract 1250,NoSuchElementException,0,0,0,0
Census Tract 126.01,Census Tract 126.01,NoSuchElementException,0,0,0,0
Census Tract 126.02,Census Tract 126.02,NoSuchElementException,0,0,0,0
Census Tract 1261,Census Tract 1261,NoSuchElementException,0,0,0,0
Census Tract 1262,Census Tract 1262,NoSuchElementException,0,0,0,0
Census Tract 127,Census Tract 127,NoSuchElementException,0,0,0,0
Census Tract 1270,Census Tract 1270,NoSuchElementException,0,0,0,0
Census Tract 128,Census Tract 128,NoSuchElementException,0,0,0,0
Census Tract 1281,Census Tract 1281,NoSuchElementException,0,0,0,0
Census Tract 1282,Census Tract 1282,NoSuchElementException,0,0,0,0
Census Tract 129.01,Census Tract 129.01,NoSuchElementException,0,0,0,0
Census Tract 129.02,Census Tract 129.02,NoSuchElementException,0,0,0,0
Census Tract 1290,Census Tract 1290,NoSuchElementException,0,0,0,0
Census Tract 130,Census Tract 130,NoSuchElementException,0,0,0,0
Census Tract 1302.01,Census Tract 1302.01,NoSuchElementException,0,0,0,0
Census Tract 1302.02,Census Tract 1302.02,NoSuchElementException,0,0,0,0
Census Tract 131.01,Census Tract 131.01,NoSuchElementException,0,0,0,0
Census Tract 131.02,Census Tract 131.02,NoSuchElementException,0,0,0,0
Census Tract 1311,Census Tract 1311,NoSuchElementException,0,0,0,0
Census Tract 132,Census Tract 132,NoSuchElementException,0,0,0,0
Census Tract 1321,Census Tract 1321,NoSuchElementException,0,0,0,0
Census Tract 1322,Census Tract 1322,NoSuchElementException,0,0,0,0
Census Tract 133,Census Tract 133,NoSuchElementException,0,0,0,0
Census Tract 1330,Census Tract 1330,NoSuchElementException,0,0,0,0
Census Tract 134,Census Tract 134,NoSuchElementException,0,0,0,0
Census Tract 135,Census Tract 135,NoSuchElementException,0,0,0,0
Census Tract 151,Census Tract 151,NoSuchElementException,0,0,0,0
Census Tract 152,Census Tract 152,NoSuchElementException,0,0,0,0
Census Tract 153,Census Tract 153,NoSuchElementException,0,0,0,0
Census Tract 154,Census Tract 154,NoSuchElementException,0,0,0,0
Census Tract 155,Census Tract 155,NoSuchElementException,0,0,0,0
Census Tract 156,Census Tract 156,NoSuchElementException,0,0,0,0
Census Tract 157,Census Tract 157,NoSuchElementException,0,0,0,0
Census Tract 158.01,Census Tract 158.01,NoSuchElementException,0,0,0,0
Census Tract 158.02,Census Tract 158.02,NoSuchElementException,0,0,0,0
Census Tract 159,Census Tract 159,NoSuchElementException,0,0,0,0
Census Tract 160,Census Tract 160,NoSuchElementException,0,0,0,0
Census Tract 161,Census Tract 161,NoSuchElementException,0,0,0,0
Census Tract 162,Census Tract 162,NoSuchElementException,0,0,0,0
Census Tract 163,Census Tract 163,NoSuchElementException,0,0,0,0
Census Tract 164,Census Tract 164,NoSuchElementException,0,0,0,0
Census Tract 165,Census Tract 165,NoSuchElementException,0,0,0,0
Census Tract 166,Census Tract 166,NoSuchElementException,0,0,0,0
Census Tract 167,Census Tract 167,NoSuchElementException,0,0,0,0
Census Tract 168.01,Census Tract 168.01,NoSuchElementException,0,0,0,0
Census Tract 168.02,Census Tract 168.02,NoSuchElementException,0,0,0,0
Census Tract 169,Census Tract 169,NoSuchElementException,0,0,0,0
Census Tract 170,Census Tract 170,NoSuchElementException,0,0,0,0
Census Tract 171.01,Census Tract 171.01,NoSuchElementException,0,0,0,0
Census Tract 171.02,Census Tract 171.02,NoSuchElementException,0,0,0,0
Census Tract 176.01,Census Tract 176.01,NoSuchElementException,0,0,0,0
Census Tract 177,Census Tract 177,NoSuchElementException,0,0,0,0
Census Tract 178.01,Census Tract 178.01,NoSuchElementException,0,0,0,0
Census Tract 178.02,Census Tract 178.02,NoSuchElementException,0,0,0,0
Census Tract 179.02,Census Tract 179.02,NoSuchElementException,0,0,0,0
Census Tract 180,Census Tract 180,NoSuchElementException,0,0,0,0
Census Tract 201,Census Tract 201,NoSuchElementException,0,0,0,0
Census Tract 202,Census Tract 202,NoSuchElementException,0,0,0,0
Census Tract 203,Census Tract 203,NoSuchElementException,0,0,0,0
Census Tract 204.01,Census Tract 204.01,NoSuchElementException,0,0,0,0
Census Tract 204.02,Census Tract 204.02,NoSuchElementException,0,0,0,0
Census Tract 205,Census Tract 205,NoSuchElementException,0,0,0,0
Census Tract 206,Census Tract 206,NoSuchElementException,0,0,0,0
Census Tract 207,Census Tract 207,NoSuchElementException,0,0,0,0
Census Tract 208,Census Tract 208,NoSuchElementException,0,0,0,0
Census Tract 209,Census Tract 209,NoSuchElementException,0,0,0,0
Census Tract 210,Census Tract 210,NoSuchElementException,0,0,0,0
Census Tract 211,Census Tract 211,NoSuchElementException,0,0,0,0
Census Tract 212,Census Tract 212,NoSuchElementException,0,0,0,0
Census Tract 213,Census Tract 213,NoSuchElementException,0,0,0,0
Census Tract 214,Census Tract 214,NoSuchElementException,0,0,0,0
Census Tract 215,Census Tract 215,NoSuchElementException,0,0,0,0
Census Tract 216,Census Tract 216,NoSuchElementException,0,0,0,0
Census Tract 217,Census Tract 217,NoSuchElementException,0,0,0,0
Census Tract 218,Census Tract 218,NoSuchElementException,0,0,0,0
Census Tract 226,Census Tract 226,NoSuchElementException,0,0,0,0
Census Tract 227.02,Census Tract 227.02,NoSuchElementException,0,0,0,0
Census Tract 227.04,Census Tract 227.04,NoSuchElementException,0,0,0,0
Census Tract 228.01,Census Tract 228.01,NoSuchElementException,0,0,0,0
Census Tract 228.02,Census Tract 228.02,NoSuchElementException,0,0,0,0
Census Tract 228.03,Census Tract 228.03,NoSuchElementException,0,0,0,0
Census Tract 229.01,Census Tract 229.01,NoSuchElementException,0,0,0,0
Census Tract 229.02,Census Tract 229.02,NoSuchElementException,0,0,0,0
Census Tract 229.03,Census Tract 229.03,NoSuchElementException,0,0,0,0
Census Tract 230.01,Census Tract 230.01,NoSuchElementException,0,0,0,0
Census Tract 230.03,Census Tract 230.03,NoSuchElementException,0,0,0,0
Census Tract 231.02,Census Tract 231.02,NoSuchElementException,0,0,0,0
Census Tract 231.03,Census Tract 231.03,NoSuchElementException,0,0,0,0
Census Tract 232,Census Tract 232,NoSuchElementException,0,0,0,0
Census Tract 233,Census Tract 233,NoSuchElementException,0,0,0,0
Census Tract 234,Census Tract 234,NoSuchElementException,0,0,0,0
Census Tract 251,Census Tract 251,NoSuchElementException,0,0,0,0
Census Tract 252,Census Tract 252,NoSuchElementException,0,0,0,0
Census Tract 253,Census Tract 253,NoSuchElementException,0,0,0,0
Census Tract 254.01,Census Tract 254.01,NoSuchElementException,0,0,0,0
Census Tract 254.02,Census Tract 254.02,NoSuchElementException,0,0,0,0
Census Tract 254.03,Census Tract 254.03,NoSuchElementException,0,0,0,0
Census Tract 255,Census Tract 255,NoSuchElementException,0,0,0,0
Census Tract 256,Census Tract 256,NoSuchElementException,0,0,0,0
Census Tract 257.01,Census Tract 257.01,NoSuchElementException,0,0,0,0
Census Tract 257.02,Census Tract 257.02,NoSuchElementException,0,0,0,0
Census Tract 258,Census Tract 258,NoSuchElementException,0,0,0,0
Census Tract 259,Census Tract 259,NoSuchElementException,0,0,0,0
Census Tract 260.01,Census Tract 260.01,NoSuchElementException,0,0,0,0
Census Tract 260.02,Census Tract 260.02,NoSuchElementException,0,0,0,0
Census Tract 260.03,Census Tract 260.03,NoSuchElementException,0,0,0,0
Census Tract 260.04,Census Tract 260.04,NoSuchElementException,0,0,0,0
Census Tract 261,Census Tract 261,NoSuchElementException,0,0,0,0
Census Tract 262,Census Tract 262,NoSuchElementException,0,0,0,0
Census Tract 263.01,Census Tract 263.01,NoSuchElementException,0,0,0,0
Census Tract 263.02,Census Tract 263.02,NoSuchElementException,0,0,0,0
Census Tract 263.03,Census Tract 263.03,NoSuchElementException,0,0,0,0
Census Tract 264.01,Census Tract 264.01,NoSuchElementException,0,0,0,0
Census Tract 264.02,Census Tract 264.02,NoSuchElementException,0,0,0,0
Census Tract 264.03,Census Tract 264.03,NoSuchElementException,0,0,0,0
Census Tract 264.04,Census Tract 264.04,NoSuchElementException,0,0,0,0
Census Tract 301.01,Census Tract 301.01,NoSuchElementException,0,0,0,0
Census Tract 301.02,Census Tract 301.02,NoSuchElementException,0,0,0,0
Census Tract 3010,Census Tract 3010,NoSuchElementException,0,0,0,0
Census Tract 302.01,Census Tract 302.01,NoSuchElementException,0,0,0,0
Census Tract 302.02,Census Tract 302.02,NoSuchElementException,0,0,0,0
Census Tract 3020.05,Census Tract 3020.05,NoSuchElementException,0,0,0,0
Census Tract 3020.06,Census Tract 3020.06,NoSuchElementException,0,0,0,0
Census Tract 3020.07,Census Tract 3020.07,NoSuchElementException,0,0,0,0
Census Tract 3020.08,Census Tract 3020.08,NoSuchElementException,0,0,0,0
Census Tract 3020.09,Census Tract 3020.09,NoSuchElementException,0,0,0,0
Census Tract 3020.10,Census Tract 3020.10,NoSuchElementException,0,0,0,0
Census Tract 303.01,Census Tract 303.01,NoSuchElementException,0,0,0,0
Census Tract 303.02,Census Tract 303.02,NoSuchElementException,0,0,0,0
Census Tract 3031.02,Census Tract 3031.02,NoSuchElementException,0,0,0,0
Census Tract 3031.03,Census Tract 3031.03,NoSuchElementException,0,0,0,0
Census Tract 3032.01,Census Tract 3032.01,NoSuchElementException,0,0,0,0
Census Tract 3032.02,Census Tract 3032.02,NoSuchElementException,0,0,0,0
Census Tract 3032.03,Census Tract 3032.03,NoSuchElementException,0,0,0,0
Census Tract 3032.04,Census Tract 3032.04,NoSuchElementException,0,0,0,0
Census Tract 3032.05,Census Tract 3032.05,NoSuchElementException,0,0,0,0
Census Tract 304,Census Tract 304,NoSuchElementException,0,0,0,0
Census Tract 3040.01,Census Tract 3040.01,NoSuchElementException,0,0,0,0
Census Tract 3040.02,Census Tract 3040.02,NoSuchElementException,0,0,0,0
Census Tract 3040.03,Census Tract 3040.03,NoSuchElementException,0,0,0,0
Census Tract 3040.04,Census Tract 3040.04,NoSuchElementException,0,0,0,0
Census Tract 3040.05,Census Tract 3040.05,NoSuchElementException,0,0,0,0
Census Tract 305,Census Tract 305,NoSuchElementException,0,0,0,0
Census Tract 3050,Census Tract 3050,NoSuchElementException,0,0,0,0
Census Tract 306,Census Tract 306,NoSuchElementException,0,0,0,0
Census Tract 3060.02,Census Tract 3060.02,NoSuchElementException,0,0,0,0
Census Tract 3060.03,Census Tract 3060.03,NoSuchElementException,0,0,0,0
Census Tract 3060.04,Census Tract 3060.04,NoSuchElementException,0,0,0,0
Census Tract 307,Census Tract 307,NoSuchElementException,0,0,0,0
Census Tract 3071.01,Census Tract 3071.01,NoSuchElementException,0,0,0,0
Census Tract 3071.02,Census Tract 3071.02,NoSuchElementException,0,0,0,0
Census Tract 3072.01,Census Tract 3072.01,NoSuchElementException,0,0,0,0
Census Tract 3072.02,Census Tract 3072.02,NoSuchElementException,0,0,0,0
Census Tract 3072.04,Census Tract 3072.04,NoSuchElementException,0,0,0,0
Census Tract 3072.05,Census Tract 3072.05,NoSuchElementException,0,0,0,0
Census Tract 308,Census Tract 308,NoSuchElementException,0,0,0,0
Census Tract 3080.01,Census Tract 3080.01,NoSuchElementException,0,0,0,0
Census Tract 3080.02,Census Tract 3080.02,NoSuchElementException,0,0,0,0
Census Tract 309,Census Tract 309,NoSuchElementException,0,0,0,0
Census Tract 3090,Census Tract 3090,NoSuchElementException,0,0,0,0
Census Tract 310,Census Tract 310,NoSuchElementException,0,0,0,0
Census Tract 3100,Census Tract 3100,NoSuchElementException,0,0,0,0
Census Tract 311,Census Tract 311,NoSuchElementException,0,0,0,0
Census Tract 3110,Census Tract 3110,NoSuchElementException,0,0,0,0
Census Tract 312.01,Census Tract 312.01,NoSuchElementException,0,0,0,0
Census Tract 312.02,Census Tract 312.02,NoSuchElementException,0,0,0,0
Census Tract 3120,Census Tract 3120,NoSuchElementException,0,0,0,0
Census Tract 313.01,Census Tract 313.01,NoSuchElementException,0,0,0,0
Census Tract 313.02,Census Tract 313.02,NoSuchElementException,0,0,0,0
Census Tract 3131.01,Census Tract 3131.01,NoSuchElementException,0,0,0,0
Census Tract 3131.02,Census Tract 3131.02,NoSuchElementException,0,0,0,0
Census Tract 3131.03,Census Tract 3131.03,NoSuchElementException,0,0,0,0
Census Tract 3132.03,Census Tract 3132.03,NoSuchElementException,0,0,0,0
Census Tract 3132.04,Census Tract 3132.04,NoSuchElementException,0,0,0,0
Census Tract 3132.05,Census Tract 3132.05,NoSuchElementException,0,0,0,0
Census Tract 3132.06,Census Tract 3132.06,NoSuchElementException,0,0,0,0
Census Tract 314,Census Tract 314,NoSuchElementException,0,0,0,0
Census Tract 3141.02,Census Tract 3141.02,NoSuchElementException,0,0,0,0
Census Tract 3141.03,Census Tract 3141.03,NoSuchElementException,0,0,0,0
Census Tract 3141.04,Census Tract 3141.04,NoSuchElementException,0,0,0,0
Census Tract 3142,Census Tract 3142,NoSuchElementException,0,0,0,0
Census Tract 3150,Census Tract 3150,NoSuchElementException,0,0,0,0
Census Tract 3160,Census Tract 3160,NoSuchElementException,0,0,0,0
Census Tract 3170,Census Tract 3170,NoSuchElementException,0,0,0,0
Census Tract 3180,Census Tract 3180,NoSuchElementException,0,0,0,0
Census Tract 3190,Census Tract 3190,NoSuchElementException,0,0,0,0
Census Tract 3200.01,Census Tract 3200.01,NoSuchElementException,0,0,0,0
Census Tract 3200.03,Census Tract 3200.03,NoSuchElementException,0,0,0,0
Census Tract 3200.04,Census Tract 3200.04,NoSuchElementException,0,0,0,0
Census Tract 3211.01,Census Tract 3211.01,NoSuchElementException,0,0,0,0
Census Tract 3211.02,Census Tract 3211.02,NoSuchElementException,0,0,0,0
Census Tract 3211.03,Census Tract 3211.03,NoSuchElementException,0,0,0,0
Census Tract 3212,Census Tract 3212,NoSuchElementException,0,0,0,0
Census Tract 3220,Census Tract 3220,NoSuchElementException,0,0,0,0
Census Tract 3230,Census Tract 3230,NoSuchElementException,0,0,0,0
Census Tract 3240.01,Census Tract 3240.01,NoSuchElementException,0,0,0,0
Census Tract 3240.02,Census Tract 3240.02,NoSuchElementException,0,0,0,0
Census Tract 3250,Census Tract 3250,NoSuchElementException,0,0,0,0
Census Tract 326.01,Census Tract 326.01,NoSuchElementException,0,0,0,0
Census Tract 326.02,Census Tract 326.02,NoSuchElementException,0,0,0,0
Census Tract 3260,Census Tract 3260,NoSuchElementException,0,0,0,0
Census Tract 327,Census Tract 327,NoSuchElementException,0,0,0,0
Census Tract 3270,Census Tract 3270,NoSuchElementException,0,0,0,0
Census Tract 328.01,Census Tract 328.01,NoSuchElementException,0,0,0,0
Census Tract 328.02,Census Tract 328.02,NoSuchElementException,0,0,0,0
Census Tract 3280,Census Tract 3280,NoSuchElementException,0,0,0,0
Census Tract 329.01,Census Tract 329.01,NoSuchElementException,0,0,0,0
Census Tract 329.02,Census Tract 329.02,NoSuchElementException,0,0,0,0
Census Tract 3290,Census Tract 3290,NoSuchElementException,0,0,0,0
Census Tract 330,Census Tract 330,NoSuchElementException,0,0,0,0
Census Tract 3300,Census Tract 3300,NoSuchElementException,0,0,0,0
Census Tract 331,Census Tract 331,NoSuchElementException,0,0,0,0
Census Tract 3310,Census Tract 3310,NoSuchElementException,0,0,0,0
Census Tract 332.01,Census Tract 332.01,NoSuchElementException,0,0,0,0
Census Tract 332.03,Census Tract 332.03,NoSuchElementException,0,0,0,0
Census Tract 332.04,Census Tract 332.04,NoSuchElementException,0,0,0,0
Census Tract 3320,Census Tract 3320,NoSuchElementException,0,0,0,0
Census Tract 3331.01,Census Tract 3331.01,NoSuchElementException,0,0,0,0
Census Tract 3331.02,Census Tract 3331.02,NoSuchElementException,0,0,0,0
Census Tract 3332,Census Tract 3332,NoSuchElementException,0,0,0,0
Census Tract 3340.01,Census Tract 3340.01,NoSuchElementException,0,0,0,0
Census Tract 3340.04,Census Tract 3340.04,NoSuchElementException,0,0,0,0
Census Tract 3340.06,Census Tract 3340.06,NoSuchElementException,0,0,0,0
Census Tract 3342,Census Tract 3342,NoSuchElementException,0,0,0,0
Census Tract 3350,Census Tract 3350,NoSuchElementException,0,0,0,0
Census Tract 3361.01,Census Tract 3361.01,NoSuchElementException,0,0,0,0
Census Tract 3361.02,Census Tract 3361.02,NoSuchElementException,0,0,0,0
Census Tract 3362.01,Census Tract 3362.01,NoSuchElementException,0,0,0,0
Census Tract 3362.02,Census Tract 3362.02,NoSuchElementException,0,0,0,0
Census Tract 3371,Census Tract 3371,NoSuchElementException,0,0,0,0
Census Tract 3372,Census Tract 3372,NoSuchElementException,0,0,0,0
Census Tract 3373,Census Tract 3373,NoSuchElementException,0,0,0,0
Census Tract 3381.01,Census Tract 3381.01,NoSuchElementException,0,0,0,0
Census Tract 3381.02,Census Tract 3381.02,NoSuchElementException,0,0,0,0
Census Tract 3382.01,Census Tract 3382.01,NoSuchElementException,0,0,0,0
Census Tract 3382.03,Census Tract 3382.03,NoSuchElementException,0,0,0,0
Census Tract 3382.04,Census Tract 3382.04,NoSuchElementException,0,0,0,0
Census Tract 3383.01,Census Tract 3383.01,NoSuchElementException,0,0,0,0
Census Tract 3383.02,Census Tract 3383.02,NoSuchElementException,0,0,0,0
Census Tract 3390.01,Census Tract 3390.01,NoSuchElementException,0,0,0,0
Census Tract 3390.02,Census Tract 3390.02,NoSuchElementException,0,0,0,0
Census Tract 3400.01,Census Tract 3400.01,NoSuchElementException,0,0,0,0
Census Tract 3400.02,Census Tract 3400.02,NoSuchElementException,0,0,0,0
Census Tract 3410,Census Tract 3410,NoSuchElementException,0,0,0,0
Census Tract 3430.01,Census Tract 3430.01,NoSuchElementException,0,0,0,0
Census Tract 3430.02,Census Tract 3430.02,NoSuchElementException,0,0,0,0
Census Tract 3430.03,Census Tract 3430.03,NoSuchElementException,0,0,0,0
Census Tract 3451.01,Census Tract 3451.01,NoSuchElementException,0,0,0,0
Census Tract 3451.02,Census Tract 3451.02,NoSuchElementException,0,0,0,0
Census Tract 3451.03,Census Tract 3451.03,NoSuchElementException,0,0,0,0
Census Tract 3451.05,Census Tract 3451.05,NoSuchElementException,0,0,0,0
Census Tract 3451.08,Census Tract 3451.08,NoSuchElementException,0,0,0,0
Census Tract 3451.11,Census Tract 3451.11,NoSuchElementException,0,0,0,0
Census Tract 3451.12,Census Tract 3451.12,NoSuchElementException,0,0,0,0
Census Tract 3451.13,Census Tract 3451.13,NoSuchElementException,0,0,0,0
Census Tract 3451.14,Census Tract 3451.14,NoSuchElementException,0,0,0,0
Census Tract 3451.15,Census Tract 3451.15,NoSuchElementException,0,0,0,0
Census Tract 3451.16,Census Tract 3451.16,NoSuchElementException,0,0,0,0
Census Tract 3452.02,Census Tract 3452.02,NoSuchElementException,0,0,0,0
Census Tract 3452.03,Census Tract 3452.03,NoSuchElementException,0,0,0,0
Census Tract 3452.04,Census Tract 3452.04,NoSuchElementException,0,0,0,0
Census Tract 3461.01,Census Tract 3461.01,NoSuchElementException,0,0,0,0
Census Tract 3461.02,Census Tract 3461.02,NoSuchElementException,0,0,0,0
Census Tract 3462.01,Census Tract 3462.01,NoSuchElementException,0,0,0,0
Census Tract 3462.03,Census Tract 3462.03,NoSuchElementException,0,0,0,0
Census Tract 3462.04,Census Tract 3462.04,NoSuchElementException,0,0,0,0
Census Tract 3470,Census Tract 3470,NoSuchElementException,0,0,0,0
Census Tract 3480,Census Tract 3480,NoSuchElementException,0,0,0,0
Census Tract 3490,Census Tract 3490,NoSuchElementException,0,0,0,0
Census Tract 3500,Census Tract 3500,NoSuchElementException,0,0,0,0
Census Tract 351,Census Tract 351,NoSuchElementException,0,0,0,0
Census Tract 3511.01,Census Tract 3511.01,NoSuchElementException,0,0,0,0
Census Tract 3511.02,Census Tract 3511.02,NoSuchElementException,0,0,0,0
Census Tract 3511.03,Census Tract 3511.03,NoSuchElementException,0,0,0,0
Census Tract 3512,Census Tract 3512,NoSuchElementException,0,0,0,0
Census Tract 352.01,Census Tract 352.01,NoSuchElementException,0,0,0,0
Census Tract 352.02,Census Tract 352.02,NoSuchElementException,0,0,0,0
Census Tract 3521.01,Census Tract 3521.01,NoSuchElementException,0,0,0,0
Census Tract 3521.02,Census Tract 3521.02,NoSuchElementException,0,0,0,0
Census Tract 3522.01,Census Tract 3522.01,NoSuchElementException,0,0,0,0
Census Tract 3522.02,Census Tract 3522.02,NoSuchElementException,0,0,0,0
Census Tract 353,Census Tract 353,NoSuchElementException,0,0,0,0
Census Tract 3530.01,Census Tract 3530.01,NoSuchElementException,0,0,0,0
Census Tract 3530.02,Census Tract 3530.02,NoSuchElementException,0,0,0,0
Census Tract 354,Census Tract 354,NoSuchElementException,0,0,0,0
Census Tract 3540.01,Census Tract 3540.01,NoSuchElementException,0,0,0,0
Census Tract 3540.02,Census Tract 3540.02,NoSuchElementException,0,0,0,0
Census Tract 3551.07,Census Tract 3551.07,NoSuchElementException,0,0,0,0
Census Tract 3551.08,Census Tract 3551.08,NoSuchElementException,0,0,0,0
Census Tract 3551.09,Census Tract 3551.09,NoSuchElementException,0,0,0,0
Census Tract 3551.10,Census Tract 3551.10,NoSuchElementException,0,0,0,0
